291,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
292,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
293,complex,entity_wrong,type_true,rel1_right,rel2_right,no_constraint
294,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
295,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
296,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
298,complex,entity_wrong,type_true,rel1_false,rel2_right,no_constraint
299,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
300,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
301,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
302,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
304,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
305,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
307,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
308,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
309,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
310,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
312,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
314,complex,entity_wrong,type_true,rel1_right,rel2_right,no_constraint
315,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
317,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
318,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
319,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
320,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
321,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
322,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
323,complex,entity_right,type_false,rel1_right,rel2_false,type_constraint
328,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
329,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
334,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
335,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
